Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
4865,0.7677,0.0248,0.0085,0.0105,0.0917,0.0184,0.0391,0.0047,0.0053,0.0293
4866,0.0148,0.0149,0.9087,0.0030,0.0045,0.0302,0.0105,0.0007,0.0094,0.0033
4867,0.0025,0.9861,0.0001,0.0009,0.0008,0.0034,0.0029,0.0000,0.0017,0.0017
4868,0.3551,0.1734,0.2314,0.0795,0.0303,0.0531,0.0492,0.0032,0.0027,0.0220
4869,0.6362,0.0278,0.0197,0.0371,0.0702,0.0587,0.0284,0.0851,0.0139,0.0229
4870,0.6960,0.0334,0.0057,0.0044,0.1175,0.0257,0.0118,0.0807,0.0093,0.0157
4871,0.0097,0.0348,0.7396,0.0006,0.0346,0.1068,0.0378,0.0068,0.0207,0.0086
4872,0.0033,0.0067,0.7782,0.0133,0.0110,0.0726,0.0212,0.0082,0.0718,0.0137
4873,0.4568,0.1613,0.1643,0.0950,0.0051,0.0084,0.0364,0.0133,0.0476,0.0118
4874,0.5304,0.0290,0.0186,0.2398,0.0272,0.1007,0.0205,0.0266,0.0009,0.0062
4875,0.7854,0.0056,0.0014,0.0244,0.0717,0.0663,0.0202,0.0155,0.0026,0.0069
4876,0.5966,0.0422,0.0963,0.0163,0.0202,0.0806,0.0259,0.0959,0.0111,0.0149
4877,0.4333,0.0143,0.0178,0.3127,0.0164,0.1148,0.0330,0.0113,0.0275,0.0189
4878,0.6742,0.0411,0.0105,0.0151,0.0697,0.0405,0.0551,0.0557,0.0028,0.0352
4879,0.8144,0.0544,0.0102,0.0295,0.0009,0.0292,0.0357,0.0096,0.0005,0.0156
4880,0.8153,0.0038,0.0052,0.0121,0.0554,0.0216,0.0229,0.0191,0.0097,0.0349
4881,0.6886,0.1195,0.0063,0.0391,0.0252,0.0492,0.0387,0.0222,0.0055,0.0058
4882,0.8343,0.0692,0.0013,0.0090,0.0222,0.0225,0.0238,0.0102,0.0018,0.0057
4883,0.8939,0.0125,0.0027,0.0360,0.0109,0.0222,0.0158,0.0020,0.0006,0.0033
4884,0.5164,0.0054,0.0011,0.0868,0.0963,0.1085,0.0448,0.0069,0.0935,0.0402
4885,0.0128,0.8973,0.0007,0.0007,0.0019,0.0055,0.0042,0.0000,0.0695,0.0074
4886,0.4037,0.5317,0.0208,0.0000,0.0366,0.0000,0.0023,0.0000,0.0000,0.0048
4887,0.6737,0.0860,0.0078,0.0695,0.0563,0.0536,0.0335,0.0069,0.0019,0.0107
4888,0.7141,0.0556,0.0041,0.0123,0.0344,0.0323,0.0338,0.0745,0.0046,0.0344
4889,0.2493,0.1823,0.3969,0.0219,0.0275,0.0595,0.0288,0.0128,0.0048,0.0162
4890,0.2501,0.4709,0.0027,0.0255,0.1280,0.0532,0.0437,0.0049,0.0026,0.0184
4891,0.6284,0.0440,0.0110,0.0516,0.0224,0.1884,0.0278,0.0060,0.0088,0.0117
4892,0.8267,0.0733,0.0091,0.0013,0.0340,0.0075,0.0254,0.0047,0.0016,0.0162
4893,0.8302,0.0634,0.0022,0.0115,0.0551,0.0149,0.0112,0.0034,0.0028,0.0052
4894,0.5840,0.1140,0.0203,0.0136,0.1050,0.0346,0.0412,0.0580,0.0114,0.0178
4895,0.6299,0.0505,0.0197,0.0201,0.0822,0.0608,0.0332,0.0698,0.0143,0.0196
4896,0.5998,0.0382,0.0101,0.1506,0.0133,0.0350,0.0331,0.0682,0.0055,0.0463
4897,0.7246,0.1808,0.0071,0.0005,0.0509,0.0089,0.0168,0.0012,0.0008,0.0084
4898,0.3798,0.0175,0.0043,0.3656,0.0341,0.0415,0.0277,0.0293,0.0847,0.0155
4899,0.6395,0.0070,0.1535,0.0048,0.0478,0.0453,0.0197,0.0594,0.0020,0.0209
4900,0.1098,0.8583,0.0015,0.0003,0.0023,0.0090,0.0045,0.0000,0.0002,0.0140
4901,0.7778,0.0087,0.0406,0.0144,0.0586,0.0226,0.0299,0.0317,0.0022,0.0134
4902,0.1081,0.0133,0.0021,0.2078,0.1341,0.1759,0.0474,0.1923,0.0529,0.0661
4903,0.0097,0.6636,0.0000,0.1217,0.0000,0.1649,0.0371,0.0002,0.0000,0.0029
4904,0.5710,0.0545,0.0223,0.0125,0.0989,0.0383,0.0780,0.0289,0.0416,0.0540
4905,0.8063,0.0206,0.0199,0.0014,0.0486,0.0320,0.0354,0.0205,0.0097,0.0057
4906,0.6578,0.1125,0.0008,0.0165,0.0038,0.0685,0.0837,0.0079,0.0036,0.0448
4907,0.7548,0.0157,0.0211,0.0003,0.0403,0.0125,0.0204,0.1125,0.0045,0.0179
4908,0.0650,0.3073,0.0067,0.4737,0.0916,0.0112,0.0247,0.0004,0.0054,0.0141
4909,0.8981,0.0011,0.0153,0.0023,0.0120,0.0189,0.0124,0.0155,0.0131,0.0112
4910,0.8211,0.0741,0.0096,0.0018,0.0182,0.0200,0.0227,0.0057,0.0034,0.0233
4911,0.8162,0.0577,0.0035,0.0008,0.0387,0.0195,0.0363,0.0106,0.0057,0.0109
4912,0.3016,0.0147,0.1685,0.4671,0.0000,0.0043,0.0295,0.0018,0.0000,0.0125
4913,0.3291,0.2795,0.0399,0.1208,0.1033,0.0451,0.0337,0.0300,0.0054,0.0132
4914,0.7142,0.0422,0.0037,0.0090,0.0445,0.1030,0.0258,0.0283,0.0208,0.0085
4915,0.6488,0.1533,0.0198,0.0054,0.0402,0.0628,0.0296,0.0140,0.0182,0.0079
4916,0.0079,0.3803,0.5366,0.0045,0.0075,0.0202,0.0299,0.0000,0.0037,0.0093
4917,0.7088,0.0965,0.0119,0.0114,0.0532,0.0593,0.0342,0.0018,0.0140,0.0089
4918,0.1466,0.0338,0.3002,0.0111,0.0531,0.0677,0.0553,0.1988,0.1213,0.0122
4919,0.6032,0.0675,0.0167,0.0026,0.1457,0.0113,0.0439,0.0095,0.0861,0.0135
4920,0.0778,0.7576,0.0242,0.0190,0.0861,0.0064,0.0138,0.0002,0.0014,0.0135
4921,0.2603,0.1719,0.0492,0.2828,0.0320,0.0181,0.0419,0.0347,0.0315,0.0777
4922,0.7936,0.0835,0.0101,0.0009,0.0487,0.0032,0.0394,0.0049,0.0056,0.0101
4923,0.4707,0.4305,0.0096,0.0013,0.0507,0.0050,0.0183,0.0011,0.0013,0.0116
4924,0.8421,0.0111,0.0095,0.0006,0.0539,0.0165,0.0345,0.0209,0.0012,0.0098
4925,0.7007,0.0206,0.0424,0.0074,0.0432,0.0324,0.0504,0.0622,0.0267,0.0139
4926,0.1534,0.1025,0.0443,0.2487,0.0034,0.3075,0.0375,0.0239,0.0480,0.0308
4927,0.1866,0.6267,0.1238,0.0184,0.0040,0.0105,0.0153,0.0007,0.0082,0.0057
4928,0.0153,0.9539,0.0003,0.0018,0.0064,0.0017,0.0073,0.0000,0.0107,0.0025
4929,0.3090,0.3290,0.1351,0.0618,0.0577,0.0331,0.0394,0.0077,0.0130,0.0142
4930,0.0000,0.6969,0.0000,0.0185,0.0000,0.1678,0.1159,0.0000,0.0000,0.0010
4931,0.8631,0.0332,0.0006,0.0056,0.0059,0.0490,0.0274,0.0101,0.0010,0.0042
4932,0.7159,0.0270,0.0011,0.0090,0.0746,0.0829,0.0486,0.0116,0.0110,0.0185
4933,0.7590,0.0302,0.0237,0.0068,0.0552,0.0247,0.0490,0.0236,0.0052,0.0226
4934,0.2220,0.5104,0.0123,0.1231,0.0144,0.0330,0.0580,0.0062,0.0006,0.0201
4935,0.3789,0.0378,0.3279,0.0091,0.0690,0.0876,0.0449,0.0148,0.0071,0.0228
4936,0.4807,0.0452,0.0128,0.0147,0.1915,0.0268,0.0384,0.1421,0.0094,0.0385
4937,0.5851,0.0429,0.0322,0.0002,0.2926,0.0073,0.0219,0.0071,0.0077,0.0031
4938,0.7511,0.0045,0.0071,0.0063,0.0244,0.0191,0.0157,0.1308,0.0084,0.0325
4939,0.7015,0.1955,0.0212,0.0003,0.0426,0.0079,0.0099,0.0025,0.0019,0.0166
4940,0.7305,0.0155,0.0193,0.0337,0.0545,0.0343,0.0387,0.0161,0.0257,0.0319
4941,0.8142,0.0235,0.0146,0.0099,0.0340,0.0132,0.0442,0.0168,0.0069,0.0228
4942,0.0197,0.7488,0.0983,0.0004,0.0502,0.0176,0.0533,0.0020,0.0024,0.0073
4943,0.9457,0.0367,0.0002,0.0097,0.0000,0.0001,0.0025,0.0003,0.0015,0.0034
4944,0.2764,0.0588,0.0430,0.1884,0.0587,0.0877,0.0586,0.1456,0.0100,0.0728
4945,0.8795,0.0286,0.0128,0.0018,0.0081,0.0067,0.0322,0.0223,0.0012,0.0068
4946,0.6992,0.0295,0.0006,0.0058,0.0955,0.0851,0.0194,0.0146,0.0439,0.0064
4947,0.7123,0.0257,0.0292,0.0499,0.0185,0.0061,0.0283,0.0439,0.0052,0.0810
4948,0.2222,0.0129,0.1524,0.0457,0.0378,0.3818,0.0777,0.0345,0.0087,0.0263
4949,0.7039,0.0846,0.0008,0.0188,0.1085,0.0095,0.0324,0.0213,0.0124,0.0080
4950,0.4241,0.5083,0.0191,0.0051,0.0101,0.0147,0.0080,0.0007,0.0057,0.0042
4951,0.8030,0.0088,0.1422,0.0029,0.0059,0.0132,0.0115,0.0028,0.0003,0.0095
4952,0.5290,0.3590,0.0245,0.0158,0.0238,0.0007,0.0353,0.0030,0.0009,0.0080
4953,0.7459,0.0349,0.0172,0.0027,0.0534,0.0991,0.0215,0.0120,0.0055,0.0077
4954,0.4543,0.3375,0.0164,0.0438,0.0188,0.0427,0.0626,0.0060,0.0067,0.0112
4955,0.0797,0.1695,0.0640,0.4655,0.0300,0.0120,0.0718,0.0439,0.0021,0.0616
4956,0.6074,0.0665,0.0503,0.1609,0.0270,0.0051,0.0310,0.0106,0.0125,0.0289
4957,0.7636,0.0067,0.0238,0.0038,0.0381,0.0744,0.0335,0.0300,0.0007,0.0254
4958,0.7846,0.1612,0.0028,0.0043,0.0003,0.0071,0.0180,0.0004,0.0077,0.0136
4959,0.6621,0.0037,0.0141,0.0080,0.0663,0.0890,0.0413,0.0983,0.0042,0.0130
4960,0.6216,0.0129,0.0026,0.0504,0.0976,0.1527,0.0334,0.0120,0.0023,0.0144
4961,0.5699,0.3041,0.0030,0.0378,0.0281,0.0077,0.0231,0.0074,0.0049,0.0140
4962,0.0112,0.9602,0.0003,0.0001,0.0005,0.0059,0.0091,0.0000,0.0002,0.0125
4963,0.1319,0.7041,0.0597,0.0486,0.0017,0.0194,0.0257,0.0012,0.0000,0.0078
4964,0.6751,0.0369,0.0090,0.0436,0.0180,0.0572,0.0439,0.0680,0.0150,0.0332
4965,0.7459,0.1538,0.0047,0.0042,0.0241,0.0061,0.0228,0.0162,0.0024,0.0198
4966,0.8334,0.0142,0.0031,0.0194,0.0082,0.0663,0.0153,0.0171,0.0127,0.0102
4967,0.7249,0.0191,0.0029,0.0131,0.0329,0.1140,0.0225,0.0563,0.0040,0.0101
4968,0.4798,0.1473,0.0295,0.0536,0.0458,0.0872,0.0382,0.0193,0.0722,0.0271
4969,0.1928,0.4307,0.0235,0.2697,0.0188,0.0216,0.0277,0.0018,0.0010,0.0126
4970,0.0883,0.0011,0.6581,0.0076,0.0623,0.1287,0.0406,0.0033,0.0039,0.0060
4971,0.5549,0.2473,0.0011,0.0620,0.0236,0.0142,0.0184,0.0410,0.0004,0.0372
4972,0.6803,0.0840,0.0048,0.0014,0.0518,0.0363,0.0466,0.0135,0.0374,0.0439
4973,0.7664,0.0372,0.0019,0.0077,0.0308,0.0803,0.0308,0.0176,0.0196,0.0078
4974,0.5910,0.0408,0.0014,0.0328,0.0190,0.0797,0.0206,0.1904,0.0034,0.0210
4975,0.0347,0.4356,0.4854,0.0091,0.0003,0.0168,0.0086,0.0005,0.0082,0.0008
4976,0.5774,0.1488,0.0971,0.0011,0.1439,0.0100,0.0120,0.0035,0.0036,0.0027
4977,0.6867,0.1952,0.0006,0.0121,0.0330,0.0156,0.0292,0.0209,0.0014,0.0052
4978,0.4970,0.0230,0.0393,0.0989,0.1307,0.0749,0.0234,0.0822,0.0040,0.0268
4979,0.7166,0.0967,0.0312,0.0064,0.0676,0.0185,0.0296,0.0074,0.0132,0.0127
4980,0.6372,0.0599,0.0072,0.1053,0.0090,0.0851,0.0423,0.0421,0.0028,0.0092
4981,0.6339,0.1645,0.0057,0.0059,0.0467,0.0297,0.0401,0.0350,0.0114,0.0270
4982,0.2969,0.0621,0.0726,0.0104,0.1109,0.1660,0.0819,0.0662,0.0452,0.0878
4983,0.4700,0.0136,0.0217,0.2918,0.0697,0.0273,0.0340,0.0222,0.0091,0.0406
4984,0.8124,0.0223,0.0174,0.0021,0.0455,0.0155,0.0293,0.0297,0.0048,0.0210
4985,0.4640,0.0471,0.0269,0.1210,0.0863,0.1099,0.0441,0.0456,0.0122,0.0430
4986,0.8332,0.0367,0.0120,0.0017,0.0314,0.0386,0.0185,0.0141,0.0003,0.0136
4987,0.5318,0.0500,0.0143,0.1705,0.0449,0.0786,0.0413,0.0333,0.0057,0.0295
4988,0.7970,0.0394,0.0126,0.0119,0.0269,0.0346,0.0227,0.0261,0.0064,0.0224
4989,0.6813,0.0059,0.0079,0.0085,0.0718,0.1040,0.0223,0.0470,0.0407,0.0106
4990,0.4116,0.0115,0.0077,0.2159,0.0592,0.0848,0.0423,0.1151,0.0178,0.0340
4991,0.7180,0.0734,0.0001,0.0980,0.0169,0.0433,0.0205,0.0147,0.0019,0.0132
4992,0.3690,0.0968,0.0062,0.1393,0.0606,0.1680,0.0210,0.1156,0.0041,0.0194
4993,0.6428,0.2161,0.0692,0.0045,0.0313,0.0023,0.0266,0.0007,0.0023,0.0040
4994,0.0408,0.8586,0.0443,0.0393,0.0000,0.0007,0.0104,0.0000,0.0000,0.0059
4995,0.3853,0.0450,0.2802,0.0327,0.0155,0.1199,0.0437,0.0536,0.0120,0.0122
4996,0.0186,0.1952,0.0004,0.7462,0.0006,0.0186,0.0073,0.0104,0.0001,0.0026
4997,0.2037,0.0507,0.0191,0.1915,0.0660,0.1736,0.0797,0.0321,0.1397,0.0438
4998,0.8144,0.0317,0.0250,0.0251,0.0320,0.0114,0.0265,0.0093,0.0034,0.0211
4999,0.0444,0.3524,0.5860,0.0003,0.0033,0.0063,0.0048,0.0000,0.0004,0.0021
5000,0.6783,0.0515,0.0028,0.0005,0.1931,0.0065,0.0236,0.0176,0.0048,0.0213
5001,0.7072,0.0134,0.0168,0.0552,0.0621,0.0507,0.0299,0.0416,0.0065,0.0165
5002,0.4501,0.1371,0.0013,0.0883,0.0844,0.1366,0.0282,0.0396,0.0115,0.0229
5003,0.0009,0.0037,0.0006,0.0000,0.3457,0.0000,0.3381,0.0000,0.0000,0.3111
5004,0.7773,0.0743,0.0023,0.0156,0.0382,0.0303,0.0406,0.0104,0.0004,0.0107
5005,0.5938,0.0185,0.0047,0.1048,0.0762,0.0484,0.0213,0.0780,0.0192,0.0349
5006,0.5488,0.0297,0.0048,0.1634,0.0838,0.0787,0.0431,0.0201,0.0105,0.0172
5007,0.3995,0.0025,0.1712,0.0908,0.0178,0.1521,0.0427,0.0602,0.0173,0.0458
5008,0.7898,0.0262,0.0086,0.0001,0.0414,0.0292,0.0415,0.0343,0.0161,0.0128
5009,0.2271,0.0076,0.3536,0.1887,0.0492,0.0231,0.0396,0.0027,0.0031,0.1052
5010,0.2375,0.0314,0.0017,0.1728,0.1803,0.2543,0.0427,0.0220,0.0232,0.0342
5011,0.7680,0.0096,0.0021,0.0389,0.0660,0.0217,0.0459,0.0224,0.0044,0.0210
5012,0.3318,0.0085,0.2703,0.0252,0.0916,0.1992,0.0276,0.0312,0.0072,0.0073
5013,0.6654,0.1891,0.0548,0.0044,0.0236,0.0056,0.0284,0.0050,0.0098,0.0139
5014,0.5965,0.3252,0.0008,0.0093,0.0111,0.0179,0.0147,0.0015,0.0016,0.0215
5015,0.0269,0.8574,0.0066,0.0632,0.0087,0.0010,0.0094,0.0000,0.0007,0.0262
5016,0.5643,0.0148,0.0058,0.0605,0.0890,0.1485,0.0327,0.0486,0.0110,0.0247
5017,0.8096,0.0220,0.0093,0.0482,0.0037,0.0467,0.0335,0.0088,0.0018,0.0165
5018,0.0391,0.7673,0.0519,0.0232,0.0105,0.0479,0.0293,0.0210,0.0037,0.0060
5019,0.4689,0.0657,0.0268,0.0457,0.1870,0.0704,0.0663,0.0410,0.0107,0.0174
5020,0.8392,0.0062,0.0012,0.0167,0.0379,0.0251,0.0249,0.0310,0.0018,0.0161
5021,0.7814,0.0530,0.0243,0.0036,0.0530,0.0224,0.0333,0.0044,0.0083,0.0161
5022,0.1060,0.4670,0.2951,0.0037,0.0172,0.0694,0.0231,0.0001,0.0111,0.0072
5023,0.1378,0.2067,0.0512,0.4022,0.0502,0.0437,0.0454,0.0170,0.0334,0.0124
5024,0.7358,0.1051,0.0132,0.0021,0.0333,0.0108,0.0347,0.0091,0.0020,0.0539
5025,0.3277,0.0019,0.0535,0.0717,0.0673,0.0647,0.0369,0.2766,0.0775,0.0221
5026,0.7542,0.0508,0.0166,0.0085,0.0393,0.0073,0.0495,0.0353,0.0164,0.0222
5027,0.0777,0.7914,0.0088,0.0935,0.0008,0.0045,0.0158,0.0026,0.0003,0.0047
5028,0.0500,0.0413,0.8030,0.0041,0.0193,0.0246,0.0220,0.0102,0.0039,0.0215
5029,0.7415,0.0240,0.0196,0.0000,0.0770,0.0706,0.0208,0.0325,0.0024,0.0118
5030,0.7393,0.0314,0.0167,0.0018,0.1127,0.0095,0.0167,0.0166,0.0087,0.0466
5031,0.5811,0.0367,0.0452,0.0424,0.0432,0.0816,0.0809,0.0504,0.0032,0.0353
5032,0.5340,0.0090,0.0119,0.0518,0.1011,0.1538,0.0418,0.0455,0.0139,0.0373
5033,0.3415,0.3573,0.0057,0.1586,0.0343,0.0340,0.0479,0.0063,0.0047,0.0096
5034,0.5036,0.0804,0.0000,0.1586,0.0928,0.0480,0.0679,0.0346,0.0008,0.0130
5035,0.7753,0.0361,0.0051,0.0011,0.0649,0.0492,0.0309,0.0126,0.0047,0.0202
5036,0.7559,0.1731,0.0010,0.0012,0.0070,0.0062,0.0132,0.0014,0.0002,0.0408
5037,0.7249,0.1749,0.0065,0.0089,0.0146,0.0115,0.0203,0.0088,0.0088,0.0208
5038,0.3525,0.5276,0.0143,0.0073,0.0133,0.0104,0.0252,0.0053,0.0086,0.0355
5039,0.7710,0.0510,0.0147,0.0089,0.0207,0.0549,0.0283,0.0291,0.0016,0.0198
5040,0.2643,0.0046,0.5355,0.0065,0.0125,0.1505,0.0230,0.0001,0.0019,0.0012
5041,0.1350,0.0941,0.1491,0.1450,0.0516,0.2563,0.0499,0.0073,0.0974,0.0142
5042,0.3833,0.1256,0.3355,0.0534,0.0234,0.0214,0.0225,0.0011,0.0101,0.0236
5043,0.8104,0.0108,0.0070,0.0053,0.0501,0.0096,0.0408,0.0062,0.0310,0.0288
5044,0.5172,0.0190,0.0041,0.0937,0.0510,0.1583,0.0420,0.0318,0.0269,0.0560
5045,0.7460,0.0708,0.0273,0.0111,0.0341,0.0184,0.0300,0.0300,0.0058,0.0264
5046,0.3897,0.0017,0.0115,0.0643,0.1462,0.2205,0.0423,0.0280,0.0088,0.0872
5047,0.5143,0.0092,0.0004,0.1292,0.0200,0.1108,0.0495,0.1298,0.0019,0.0349
5048,0.1275,0.5379,0.0009,0.2452,0.0007,0.0072,0.0442,0.0179,0.0000,0.0185
5049,0.8135,0.0179,0.0179,0.0019,0.0614,0.0398,0.0265,0.0101,0.0006,0.0103
5050,0.5846,0.0519,0.0047,0.0923,0.0486,0.1408,0.0388,0.0178,0.0034,0.0172
5051,0.2901,0.2045,0.4333,0.0082,0.0108,0.0139,0.0082,0.0082,0.0065,0.0163
5052,0.6619,0.3201,0.0001,0.0004,0.0038,0.0009,0.0102,0.0007,0.0000,0.0020
5053,0.7365,0.0448,0.0125,0.0006,0.0450,0.1000,0.0337,0.0138,0.0012,0.0120
5054,0.3418,0.5287,0.0108,0.0088,0.0191,0.0160,0.0329,0.0182,0.0082,0.0154
5055,0.5857,0.0131,0.0596,0.0181,0.0547,0.0416,0.0435,0.1336,0.0254,0.0246
5056,0.0036,0.8843,0.0025,0.0449,0.0224,0.0022,0.0129,0.0006,0.0238,0.0027
5057,0.4216,0.0666,0.0012,0.0176,0.1024,0.1642,0.0430,0.1354,0.0091,0.0390
5058,0.3733,0.0192,0.2447,0.0171,0.0897,0.1091,0.0366,0.0122,0.0448,0.0533
5059,0.8133,0.0267,0.0058,0.0033,0.0294,0.0178,0.0549,0.0419,0.0012,0.0056
5060,0.4020,0.0319,0.0059,0.0549,0.0660,0.1614,0.0426,0.1678,0.0390,0.0284
5061,0.7208,0.0583,0.0494,0.0744,0.0144,0.0321,0.0189,0.0028,0.0150,0.0138
5062,0.3879,0.0136,0.0053,0.0186,0.2121,0.1726,0.0475,0.0056,0.0449,0.0921
5063,0.3971,0.5130,0.0003,0.0094,0.0559,0.0019,0.0091,0.0002,0.0002,0.0129
5064,0.2841,0.1830,0.0028,0.3411,0.0605,0.0262,0.0344,0.0272,0.0064,0.0344
5065,0.0693,0.1245,0.0061,0.6432,0.0220,0.0145,0.0247,0.0121,0.0049,0.0788
5066,0.1830,0.0631,0.4775,0.0131,0.0082,0.1071,0.0090,0.1033,0.0250,0.0105
5067,0.4510,0.3033,0.1499,0.0017,0.0244,0.0098,0.0349,0.0067,0.0032,0.0152
5068,0.7876,0.0237,0.0029,0.0052,0.0880,0.0183,0.0294,0.0086,0.0096,0.0268
5069,0.6353,0.0608,0.0161,0.0425,0.0619,0.0508,0.0541,0.0542,0.0034,0.0208
5070,0.6360,0.1900,0.0085,0.0030,0.0509,0.0161,0.0375,0.0394,0.0040,0.0145
5071,0.1869,0.0095,0.0783,0.1627,0.2093,0.0336,0.0408,0.1524,0.0510,0.0757
5072,0.3172,0.1019,0.0088,0.4494,0.0335,0.0550,0.0137,0.0028,0.0015,0.0162
5073,0.1509,0.6261,0.0116,0.0999,0.0025,0.0724,0.0175,0.0075,0.0047,0.0069
5074,0.6772,0.1458,0.0153,0.0558,0.0249,0.0182,0.0124,0.0032,0.0123,0.0347
5075,0.6750,0.0142,0.0422,0.0038,0.0568,0.0599,0.0450,0.0917,0.0029,0.0086
5076,0.3631,0.5438,0.0001,0.0240,0.0171,0.0127,0.0205,0.0054,0.0059,0.0075
5077,0.1444,0.6290,0.1055,0.0045,0.0493,0.0056,0.0358,0.0014,0.0075,0.0171
5078,0.5231,0.0128,0.0109,0.0136,0.1850,0.0517,0.0626,0.0686,0.0247,0.0471
5079,0.2071,0.7275,0.0006,0.0029,0.0184,0.0014,0.0311,0.0002,0.0011,0.0097
5080,0.6866,0.0196,0.0129,0.0071,0.0487,0.0604,0.0440,0.1017,0.0038,0.0152
5081,0.7700,0.0108,0.0129,0.0413,0.0305,0.0429,0.0356,0.0165,0.0011,0.0384
5082,0.4786,0.4825,0.0113,0.0002,0.0095,0.0018,0.0039,0.0068,0.0004,0.0049
5083,0.8016,0.0668,0.0034,0.0013,0.0223,0.0149,0.0441,0.0329,0.0008,0.0119
5084,0.6886,0.0171,0.0089,0.0044,0.1593,0.0416,0.0255,0.0368,0.0048,0.0130
5085,0.0431,0.5574,0.3586,0.0107,0.0026,0.0090,0.0032,0.0002,0.0129,0.0022
5086,0.1090,0.0732,0.0878,0.0321,0.1843,0.1228,0.0911,0.0834,0.1850,0.0312
5087,0.3186,0.5984,0.0199,0.0042,0.0138,0.0125,0.0135,0.0007,0.0002,0.0181
5088,0.3361,0.2276,0.3306,0.0065,0.0263,0.0094,0.0150,0.0012,0.0447,0.0026
5089,0.5184,0.0964,0.0069,0.0115,0.1031,0.0276,0.0645,0.1332,0.0113,0.0270
5090,0.4352,0.0542,0.0908,0.0234,0.1932,0.0092,0.0756,0.0686,0.0134,0.0365
5091,0.0009,0.3383,0.0074,0.3417,0.0002,0.1429,0.0670,0.0597,0.0287,0.0133
5092,0.7236,0.0146,0.0323,0.0367,0.0826,0.0126,0.0490,0.0098,0.0222,0.0166
5093,0.3215,0.2001,0.2266,0.0067,0.0867,0.0237,0.0706,0.0086,0.0050,0.0504
5094,0.7832,0.0481,0.0042,0.0262,0.0373,0.0081,0.0398,0.0014,0.0061,0.0457
5095,0.1780,0.1040,0.0023,0.4479,0.0463,0.1270,0.0725,0.0104,0.0017,0.0099
5096,0.7231,0.0524,0.0139,0.0019,0.0569,0.0486,0.0480,0.0354,0.0035,0.0164
5097,0.3716,0.0143,0.0524,0.0600,0.1519,0.1025,0.0532,0.1516,0.0241,0.0183
5098,0.5548,0.2445,0.0565,0.0092,0.0113,0.0310,0.0403,0.0332,0.0020,0.0172
5099,0.1669,0.5981,0.0292,0.1436,0.0100,0.0100,0.0302,0.0048,0.0039,0.0033
5100,0.7890,0.1135,0.0035,0.0045,0.0053,0.0516,0.0225,0.0015,0.0001,0.0085
5101,0.6143,0.1824,0.0362,0.0078,0.0336,0.0459,0.0103,0.0005,0.0410,0.0279
5102,0.8385,0.0321,0.0072,0.0281,0.0208,0.0102,0.0412,0.0072,0.0017,0.0131
5103,0.6530,0.0237,0.0015,0.0692,0.0132,0.0949,0.0402,0.0730,0.0059,0.0255
5104,0.0475,0.3981,0.0073,0.3818,0.0609,0.0112,0.0587,0.0060,0.0004,0.0280
5105,0.7396,0.0133,0.0184,0.0362,0.0256,0.0262,0.0388,0.0910,0.0014,0.0096
5106,0.5412,0.4036,0.0155,0.0063,0.0013,0.0010,0.0207,0.0020,0.0001,0.0084
5107,0.3208,0.3270,0.0530,0.1253,0.0751,0.0065,0.0577,0.0039,0.0069,0.0237
5108,0.7225,0.0255,0.0176,0.0126,0.0652,0.0558,0.0357,0.0065,0.0095,0.0490
5109,0.5305,0.1689,0.0729,0.0078,0.0538,0.0320,0.0368,0.0295,0.0398,0.0278
5110,0.4999,0.0303,0.0378,0.0969,0.0282,0.1374,0.0447,0.0491,0.0352,0.0406
5111,0.2248,0.3000,0.2179,0.0068,0.0727,0.0676,0.0436,0.0065,0.0032,0.0569
5112,0.1039,0.1591,0.0432,0.4819,0.0112,0.0367,0.1212,0.0097,0.0005,0.0326
5113,0.0052,0.9548,0.0274,0.0000,0.0001,0.0041,0.0080,0.0000,0.0003,0.0001
5114,0.2202,0.4171,0.0032,0.0421,0.0511,0.0569,0.0253,0.0678,0.0923,0.0240
5115,0.6961,0.1729,0.0021,0.0196,0.0100,0.0133,0.0579,0.0040,0.0010,0.0232
5116,0.6994,0.0482,0.0018,0.0376,0.0415,0.0392,0.0180,0.1037,0.0008,0.0100
5117,0.3591,0.5376,0.0061,0.0029,0.0135,0.0493,0.0257,0.0004,0.0024,0.0030
5118,0.3583,0.5924,0.0160,0.0003,0.0062,0.0059,0.0176,0.0005,0.0007,0.0023
5119,0.6819,0.0073,0.0037,0.0296,0.0363,0.1038,0.0277,0.0821,0.0066,0.0211
5120,0.8400,0.0184,0.0060,0.0087,0.0071,0.0442,0.0284,0.0277,0.0025,0.0171
5121,0.2428,0.0709,0.0289,0.2581,0.0621,0.1274,0.0491,0.0130,0.1179,0.0298
5122,0.8000,0.0752,0.0069,0.0017,0.0442,0.0188,0.0173,0.0085,0.0098,0.0177
5123,0.5728,0.3256,0.0281,0.0015,0.0188,0.0097,0.0147,0.0105,0.0092,0.0091
5124,0.3296,0.0066,0.0233,0.1004,0.0819,0.3352,0.0267,0.0408,0.0418,0.0135
5125,0.3405,0.0071,0.0125,0.1407,0.1974,0.0639,0.0616,0.1201,0.0136,0.0425
5126,0.7762,0.0268,0.0401,0.0110,0.0800,0.0086,0.0330,0.0144,0.0010,0.0089
5127,0.6532,0.1947,0.0046,0.0330,0.0187,0.0426,0.0231,0.0097,0.0097,0.0108
